series_id,year,period,area_type_code,area_code,measure_code,seasonal,srd_code,area_text,measure_text,NAMELSAD,STUSPS,unemployment_percent
LAUCN320090000000003,2021,M13,F,CN3200900000000,03,U,32,"Esmeralda County, NV",unemployment rate,Esmeralda County,NV,5
LAUCN320090000000003,2022,M13,F,CN3200900000000,03,U,32,"Esmeralda County, NV",unemployment rate,Esmeralda County,NV,5.7
LAUCN320090000000003,2023,M13,F,CN3200900000000,03,U,32,"Esmeralda County, NV",unemployment rate,Esmeralda County,NV,5.8
LAUCN320090000000003,2024,M13,F,CN3200900000000,03,U,32,"Esmeralda County, NV",unemployment rate,Esmeralda County,NV,7.5
LAUCN320090000000003,2025,M13,F,CN3200900000000,03,U,32,"Esmeralda County, NV",unemployment rate,Esmeralda County,NV,7.3
LAUCN320110000000003,1990,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,5.5
LAUCN320110000000003,1991,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,4.5
LAUCN320110000000003,1992,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,5.7
LAUCN320110000000003,1993,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,7.3
LAUCN320110000000003,1994,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,11.1
LAUCN320110000000003,1995,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,9
LAUCN320110000000003,1996,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,7.1
LAUCN320110000000003,1997,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,6
LAUCN320110000000003,1998,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,5.3
LAUCN320110000000003,1999,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,4
LAUCN320110000000003,2000,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,3
LAUCN320110000000003,2001,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,4
LAUCN320110000000003,2002,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,4.6
LAUCN320110000000003,2003,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,5.5
LAUCN320110000000003,2004,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,4.1
LAUCN320110000000003,2005,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,3.4
LAUCN320110000000003,2006,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,3.9
LAUCN320110000000003,2007,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,4.4
LAUCN320110000000003,2008,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,5.2
LAUCN320110000000003,2009,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,6.5
LAUCN320110000000003,2010,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,7.6
LAUCN320110000000003,2011,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,6.9
LAUCN320110000000003,2012,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,6.3
LAUCN320110000000003,2013,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,6.3
LAUCN320110000000003,2014,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,6.2
LAUCN320110000000003,2015,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,6
LAUCN320110000000003,2016,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,6.2
LAUCN320110000000003,2017,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,4.3
LAUCN320110000000003,2018,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,3.6
LAUCN320110000000003,2019,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,3.7
LAUCN320110000000003,2020,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,5.1
LAUCN320110000000003,2021,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,3.7
LAUCN320110000000003,2022,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,5
LAUCN320110000000003,2023,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,5.8
LAUCN320110000000003,2024,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,6.6
LAUCN320110000000003,2025,M13,F,CN3201100000000,03,U,32,"Eureka County, NV",unemployment rate,Eureka County,NV,5.7
LAUCN320130000000003,1990,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,5.3
LAUCN320130000000003,1991,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,4.8
LAUCN320130000000003,1992,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,5.8
LAUCN320130000000003,1993,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,5.5
LAUCN320130000000003,1994,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,5.5
LAUCN320130000000003,1995,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,4.5
LAUCN320130000000003,1996,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,3.8
LAUCN320130000000003,1997,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,4.3
LAUCN320130000000003,1998,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,6.4
LAUCN320130000000003,1999,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,6
LAUCN320130000000003,2000,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,4.6
LAUCN320130000000003,2001,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,5.5
LAUCN320130000000003,2002,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,5.5
LAUCN320130000000003,2003,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,5
LAUCN320130000000003,2004,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,3.9
LAUCN320130000000003,2005,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,3.7
LAUCN320130000000003,2006,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,3.7
LAUCN320130000000003,2007,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,3.8
LAUCN320130000000003,2008,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,5.1
LAUCN320130000000003,2009,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,7.1
LAUCN320130000000003,2010,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,8.4
LAUCN320130000000003,2011,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,7.8
LAUCN320130000000003,2012,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,6.8
LAUCN320130000000003,2013,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,6.6
LAUCN320130000000003,2014,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,6.7
LAUCN320130000000003,2015,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,6.1
LAUCN320130000000003,2016,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,5.4
LAUCN320130000000003,2017,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,4.1
LAUCN320130000000003,2018,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,3.3
LAUCN320130000000003,2019,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,3
LAUCN320130000000003,2020,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,4.9
LAUCN320130000000003,2021,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,3.3
LAUCN320130000000003,2022,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,3.7
LAUCN320130000000003,2023,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,4
LAUCN320130000000003,2024,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,4.1
LAUCN320130000000003,2025,M13,F,CN3201300000000,03,U,32,"Humboldt County, NV",unemployment rate,Humboldt County,NV,3.8
LAUCN320150000000003,1990,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,6.5
LAUCN320150000000003,1991,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,5.8
LAUCN320150000000003,1992,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,8
LAUCN320150000000003,1993,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,11.4
LAUCN320150000000003,1994,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,11.4
LAUCN320150000000003,1995,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,9.4
LAUCN320150000000003,1996,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,8.2
LAUCN320150000000003,1997,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,7.4
LAUCN320150000000003,1998,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,10
LAUCN320150000000003,1999,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,8.7
LAUCN320150000000003,2000,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,5.4
LAUCN320150000000003,2001,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,6.8
LAUCN320150000000003,2002,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,6.1
LAUCN320150000000003,2003,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,5.2
LAUCN320150000000003,2004,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,4.2
LAUCN320150000000003,2005,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,3.7
LAUCN320150000000003,2006,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,3.9
LAUCN320150000000003,2007,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,3.4
LAUCN320150000000003,2008,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,4.5
LAUCN320150000000003,2009,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,5.7
LAUCN320150000000003,2010,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,9.5
LAUCN320150000000003,2011,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,8.9
LAUCN320150000000003,2012,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,7.8
LAUCN320150000000003,2013,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,7.7
LAUCN320150000000003,2014,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,6.9
LAUCN320150000000003,2015,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,6.9
LAUCN320150000000003,2016,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,8.2
LAUCN320150000000003,2017,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,6
LAUCN320150000000003,2018,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,4.7
LAUCN320150000000003,2019,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,4.4
LAUCN320150000000003,2020,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,6.4
LAUCN320150000000003,2021,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,4.6
LAUCN320150000000003,2022,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,5.2
LAUCN320150000000003,2023,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,5
LAUCN320150000000003,2024,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,5.2
LAUCN320150000000003,2025,M13,F,CN3201500000000,03,U,32,"Lander County, NV",unemployment rate,Lander County,NV,4.8
LAUCN320170000000003,1990,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,6.8
LAUCN320170000000003,1991,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,8
LAUCN320170000000003,1992,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,9.7
LAUCN320170000000003,1993,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,11.7
LAUCN320170000000003,1994,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,11.8
LAUCN320170000000003,1995,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,12.3
LAUCN320170000000003,1996,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,11.9
LAUCN320170000000003,1997,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,8.4
LAUCN320170000000003,1998,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,6
LAUCN320170000000003,1999,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.7
LAUCN320170000000003,2000,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,4.6
LAUCN320170000000003,2001,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.4
LAUCN320170000000003,2002,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,4.8
LAUCN320170000000003,2003,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.3
LAUCN320170000000003,2004,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.3
LAUCN320170000000003,2005,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.1
LAUCN320170000000003,2006,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,4.7
LAUCN320170000000003,2007,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,4.4
LAUCN320170000000003,2008,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.7
LAUCN320170000000003,2009,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,8.7
LAUCN320170000000003,2010,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,10.4
LAUCN320170000000003,2011,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,11.1
LAUCN320170000000003,2012,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,10.8
LAUCN320170000000003,2013,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,10
LAUCN320170000000003,2014,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,7.6
LAUCN320170000000003,2015,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,6.2
LAUCN320170000000003,2016,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,6.2
LAUCN320170000000003,2017,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.5
LAUCN320170000000003,2018,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5
LAUCN320170000000003,2019,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,4.6
LAUCN320170000000003,2020,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.8
LAUCN320170000000003,2021,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,3.7
LAUCN320170000000003,2022,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.1
LAUCN320170000000003,2023,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.3
LAUCN320170000000003,2024,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5.1
LAUCN320170000000003,2025,M13,F,CN3201700000000,03,U,32,"Lincoln County, NV",unemployment rate,Lincoln County,NV,5
LAUCN320190000000003,1990,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,6.2
LAUCN320190000000003,1991,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,7.3
LAUCN320190000000003,1992,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,9.7
LAUCN320190000000003,1993,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,10.1
LAUCN320190000000003,1994,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,9.7
LAUCN320190000000003,1995,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,8.3
LAUCN320190000000003,1996,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,8.1
LAUCN320190000000003,1997,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,7.3
LAUCN320190000000003,1998,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,7.3
LAUCN320190000000003,1999,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,7.5
LAUCN320190000000003,2000,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,5.4
LAUCN320190000000003,2001,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,5.7
LAUCN320190000000003,2002,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,5.7
LAUCN320190000000003,2003,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,5.6
LAUCN320190000000003,2004,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,5.5
LAUCN320190000000003,2005,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,5.8
LAUCN320190000000003,2006,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,6.1
LAUCN320190000000003,2007,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,6.8
LAUCN320190000000003,2008,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,10
LAUCN320190000000003,2009,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,15.1
LAUCN320190000000003,2010,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,17.2
LAUCN320190000000003,2011,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,16.7
LAUCN320190000000003,2012,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,15.2
LAUCN320190000000003,2013,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,13.2
LAUCN320190000000003,2014,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,10.7
LAUCN320190000000003,2015,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,9.6
LAUCN320190000000003,2016,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,6.7
LAUCN320190000000003,2017,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,5.2
LAUCN320190000000003,2018,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,4.5
LAUCN320190000000003,2019,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,4.3
LAUCN320190000000003,2020,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,7.7
LAUCN320190000000003,2021,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,4.3
LAUCN320190000000003,2022,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,4.7
LAUCN320190000000003,2023,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,5
LAUCN320190000000003,2024,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,5.2
LAUCN320190000000003,2025,M13,F,CN3201900000000,03,U,32,"Lyon County, NV",unemployment rate,Lyon County,NV,4.8
LAUCN320210000000003,1990,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,5.9
LAUCN320210000000003,1991,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,5.4
LAUCN320210000000003,1992,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,5.4
LAUCN320210000000003,1993,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,8.7
LAUCN320210000000003,1994,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,10.6
LAUCN320210000000003,1995,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,7.6
LAUCN320210000000003,1996,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,7
LAUCN320210000000003,1997,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,6.4
LAUCN320210000000003,1998,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,6.6
LAUCN320210000000003,1999,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,7.7
LAUCN320210000000003,2000,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,7.7
LAUCN320210000000003,2001,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,7.3
LAUCN320210000000003,2002,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,5.9
LAUCN320210000000003,2003,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,5.8
LAUCN320210000000003,2004,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,5.4
LAUCN320210000000003,2005,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,5.8
LAUCN320210000000003,2006,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,6.9
LAUCN320210000000003,2007,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,6.6
LAUCN320210000000003,2008,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,7.7
LAUCN320210000000003,2009,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,8.4
LAUCN320210000000003,2010,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,14.9
LAUCN320210000000003,2011,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,14.1
LAUCN320210000000003,2012,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,13.9
LAUCN320210000000003,2013,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,13
LAUCN320210000000003,2014,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,11.3
LAUCN320210000000003,2015,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,10.3
LAUCN320210000000003,2016,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,8.3
LAUCN320210000000003,2017,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,7
LAUCN320210000000003,2018,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,6.6
LAUCN320210000000003,2019,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,5.3
LAUCN320210000000003,2020,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,7.5
LAUCN320210000000003,2021,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,4.9
LAUCN320210000000003,2022,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,6.4
LAUCN320210000000003,2023,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,8.5
LAUCN320210000000003,2024,M13,F,CN3202100000000,03,U,32,"Mineral County, NV",unemployment rate,Mineral County,NV,8.7
